month,year,City Name,Province,Lat,Lng,mean_2m_air_temperature,total_precipitation,Above 2500_percentage,Below 118_percentage,premWater,area,flooded
6,2010,Gujrat,Punjab,32.583333,73.75,305.623921546539,0.023368153523125,0.0,0.0,35021.1176470587,2988005200.28335,NO
6,2010,Hafizabad,Punjab,32.05183795,73.5451522484539,306.549648448713,0.0315080270740007,0.0,0.0,23805.2549019607,2269135412.96691,NO
6,2010,Jhang,Punjab,31.1665562,72.1399889408681,307.411739850616,0.0457763079467413,0.0,0.0,96400.5607843138,6203802768.94005,NO
6,2010,Jhelum,Punjab,32.82928355,73.4741991539083,304.591790844613,0.0397582941282591,0.0,0.0,34768.7686274509,3622008900.25824,NO
6,2010,Kasur,Punjab,31.0,74.166667,306.58823269401,0.0366237140037339,0.0,0.0,16934.9803921568,3766300787.52827,NO
6,2010,Khanewal,Punjab,30.3155336,72.0684066853761,307.992074117161,0.0216926613496818,0.0,0.0,25937.0156862745,4323337956.18106,NO
6,2010,Khushab,Punjab,32.1180174,72.0506826305102,305.458417768078,0.0601052020252995,0.0,0.0,40734.4,6501109071.85852,NO
6,2010,Lahore,Punjab,31.4568448,74.4078357280044,306.784677896023,0.0323378112526141,0.0,0.0,17359.9803921568,1802661354.27404,NO
6,2010,Lodhran,Punjab,29.6721973419189,71.7437930999273,308.271484596405,0.0131166985466903,0.0,0.0,1341.89411764705,2665113442.32872,NO
6,2010,Mandi Bahauddin,Punjab,32.42564185,73.474581429329,305.935491215126,0.0249830446353087,0.0,0.0,43763.6705882352,2766052499.43366,NO
6,2010,Mianwali,Punjab,32.70435115,71.517287769999,306.013460715175,0.0325408341664421,0.0,0.0,187930.301960784,5986043975.1292,NO
6,2010,Multan,Punjab,30.083333,71.666667,308.474645715436,0.0157188118880799,0.0,0.0,46744.9882352941,3649691883.84173,NO
6,2010,Muzaffargarh,Punjab,29.81679625,71.0009478379203,308.359324520798,0.0139523401638171,0.0,0.0,160210.007843137,4508317622.69782,NO
6,2010,Nankana Sahib,Punjab,31.430542,73.8493229998461,306.534619699087,0.0457926403990879,0.0,0.0,30184.7372549019,2219966614.99601,NO
6,2010,Narowal,Punjab,32.20937345,75.0336685250715,305.868921393728,0.0249424002209952,0.0,0.0,19819.1058823529,2322357693.07633,NO
6,2010,Okara,Punjab,30.6977587,73.73744535,306.878877873784,0.0312547357435349,0.0,0.0,21292.9882352941,4446276871.86745,NO
6,2010,Pakpattan,Punjab,30.3158722,73.2403145051548,307.223344735827,0.0219979591137156,0.0,0.0,17662.3294117647,2688290386.33825,NO
6,2010,Rajanpur,Punjab,29.13806415,70.1249477588195,306.772700878344,0.0492879399578103,0.0,0.0,170652.494117647,13097436687.2713,NO
6,2010,Rawalpindi,Punjab,33.47424225,73.4090594360754,303.828955848766,0.0302308919961768,0.0,0.0,10729.6039215686,4464132297.17048,NO
6,2010,Sahiwal,Punjab,30.5473425,72.8978918438348,307.06717837091,0.025188318769436,0.0,0.0,5125.67450980391,3226851408.67418,NO
6,2010,Sargodha,Punjab,32.166667,72.5,305.791485602999,0.047422147312299,0.0,0.0,45137.2509803921,5953360031.98025,NO
6,2010,Sheikhupura,Punjab,31.7136119,74.0261924863667,306.947130082287,0.0315586843043473,0.0,0.0,32734.4549019607,3622559208.98201,NO
6,2010,Sialkot,Punjab,32.4464287,74.5715832108967,306.396204694751,0.0261395127659442,0.0,0.0,17640.1725490195,3051715596.80477,NO
6,2010,Toba Tek Singh,Punjab,30.92940135,72.5401824956786,307.004471646231,0.0282159026158539,0.0,0.0,11674.3176470588,3273903952.29682,NO
6,2010,Vehari,Punjab,29.98225005,72.3209350784457,307.752094748933,0.0149900470202051,0.0,0.0,14931.5803921568,4490616731.91565,NO
6,2010,Talagang,Punjab,32.84618005,72.2340603446525,305.236775226982,0.0325368987341121,0.0,0.0,4060.39607843137,3094531679.35063,NO
6,2010,Layyah,Punjab,30.98483695,71.2761671451633,307.939721126196,0.0305338919385855,0.0,0.0,121175.247058823,6383586948.40516,NO
6,2010,Taunsa,Punjab,30.89201435,70.6144694694478,307.204533512454,0.0324078019126735,0.0,0.0,51926.7607843136,2644246079.05338,NO
6,2010,Kot Addu,Punjab,30.4301317,71.1421186027552,308.002487086625,0.0151689538776396,0.0,0.0,46178.4980392156,3168215861.55836,NO
6,2010,Dera Ismail Khan,Punjab,31.827527,70.9090919,306.08865070796,0.0428426109438036,0.6131816902034687,0.0,135841.635294117,9397015604.61496,NO
6,2010,Rahim Yar Khan,Punjab,28.4882083999999,70.4568657704918,308.472567821516,0.03137408273071,0.0,0.0,104705.019607843,12886848420.0345,NO
6,2010,Nawabshah,Punjab,26.3175254499999,68.3082908260808,307.863502592205,0.0290994897252417,0.0,91.91333512675091,62557.6196078431,4340369686.85872,NO
6,2010,Wazirabad,Punjab,32.34553975,73.9954842829713,306.918452017359,0.0232523286769808,0.0,0.0,34822.7803921568,1178178021.32374,NO
6,2010,Islamabad,Islamabad,33.7368773,75.1455138,302.964131448514,0.0296773010266773,0.0,0.0,1936.62745098039,960535632.218882,NO
6,2010,Awaran,Balochistan,26.4643385,65.5995998534894,304.284974229326,0.0200447684069188,0.0,1.5132549063215623,21068.6784313725,25775972952.8311,NO
6,2010,Barkhan,Balochistan,29.99051935,69.7094178982158,301.65377612816,0.0462259203625145,0.0,0.0,2106.89803921568,4064614683.28,NO
6,2010,Chagai,Balochistan,28.8841915,63.1860714030572,307.256141787228,0.000484164244949,0.0,0.0,19141.325490196,39596822813.2843,NO
6,2010,Gwadar,Balochistan,25.27840885,63.482619600939,303.277428543779,0.0591793353044197,0.0,61.407784657161955,75357.0980392156,25914031194.0519,NO
6,2010,Kech,Balochistan,26.0055365,63.0965227106614,304.834285661072,0.0421225256684374,0.0,3.018624469891962,84722.0941176471,23594201003.7484,NO
6,2010,Khuzdar,Balochistan,27.1452941,66.548977642885,303.144112285637,0.0180716388805739,0.0,0.0,4203.34901960784,22983108665.5347,NO
6,2010,Lasbela,Balochistan,25.7481942,66.801986236651,303.241103669832,0.0341338179264278,0.0,23.6974154751493,84701.3450980392,24107508218.6188,YES
6,2010,Musakhel,Balochistan,33.583857,69.681859,288.939948003109,0.0903411343023574,52.60020001318024,0.0,0.0,423867374.016768,NO
6,2010,Panjgur,Balochistan,26.723834,64.2229477791115,304.303662230593,0.0253628373667627,0.0,0.0,6418.6431372549,17943317574.9343,NO
6,2010,Chaman,Balochistan,23.9748420715332,78.8668228494854,300.835766147577,0.0374292423843296,4.349594405594406,6.8100069930069935,6627625.05882353,510064535502824.0,YES
6,2010,Bagh,Azad Kashmir,34.0164639,73.6583025,293.893553561172,0.0595033608898069,7.255440545569892,0.0,295.890196078431,627202927.178898,NO
6,2010,Bhimber,Azad Kashmir,32.9955718,74.0867503206126,303.40563805136,0.0338080943445376,0.0,0.0,1218.43529411764,1255648667.36426,NO
6,2010,Jhelum Valley,Azad Kashmir,34.21071345,73.8059912654059,290.812695453947,0.0595237874085467,27.75899981794353,0.0,1489.1725490196,772678368.399192,NO
6,2010,Haveli,Azad Kashmir,33.9285098999999,74.0827175347501,290.747592439528,0.083278696806479,36.04282584871316,0.0,116.086274509803,669960110.494492,NO
6,2010,Kotli,Azad Kashmir,33.41816665,73.9662418005392,301.141606645936,0.0331030220185695,0.0,0.0,2255.18823529411,1540047168.64622,NO
6,2010,Mirpur,Azad Kashmir,33.2033829,73.7897192640203,303.730806363081,0.0292482662078746,0.0,0.0,61029.2862745098,1037595108.58845,NO
6,2010,Muzaffarabad,Azad Kashmir,34.31640505,73.5841112904986,291.579684632693,0.0563264783485602,10.992688980224754,0.0,2344.96078431372,1136431051.83262,NO
6,2010,Poonch,Azad Kashmir,33.702939,74.2499015154718,291.721752203566,0.0750256078440847,31.11129643724413,0.0,3.98823529411764,1678688215.28854,NO
6,2010,Astore,Gilgit Baltistan,35.2411043,74.8749726681183,275.403430711367,0.0789805904033854,94.278534160857,0.0,5431.93725490196,4579837050.56579,NO
6,2010,Ghanche,Gilgit Baltistan,35.2078282,76.4649366744058,267.402457781356,0.0290164154395838,98.29522524962104,0.0,19319.6784313725,5972634872.18143,NO
6,2010,Gilgit,Gilgit Baltistan,35.9562776,74.4867236510729,275.764956286846,0.0942134086754046,80.42871195179141,0.0,6855.43137254902,4198088930.51747,YES
6,2010,Hunza,Gilgit Baltistan,36.5455115,75.2069647442128,265.638436742092,0.0342700830569,99.11785000733126,0.0,32625.8156862744,11478124778.4752,YES
6,2010,Skardu,Gilgit Baltistan,35.2022878,75.5649804097076,272.003106757878,0.0430000970559457,94.06785985706834,0.0,25732.1725490196,7630652154.39695,YES
6,2010,Nagar,Gilgit Baltistan,36.3042502,74.2665200322112,267.316413965044,0.0560987742229212,96.36273534651507,0.0,4428.36470588235,3368467360.17638,YES
6,2010,Kharmang,Gilgit Baltistan,34.906575,76.0847579764898,271.636779006693,0.0501583426698345,98.8635414095018,0.0,4262.98039215686,2688522376.21532,NO
6,2010,Shigar,Gilgit Baltistan,35.71140515,76.0328844179479,265.306689284514,0.0350218014967117,96.19228639503127,0.0,26331.6196078431,7581800733.94018,YES
6,2010,Abbottabad,Khyber Pakhtunkhwa,34.1000605499999,73.2670695922918,298.039451590427,0.0430174066141759,0.8586404671799817,0.0,860.56862745098,1731903220.93724,NO
6,2010,Bajaur,Khyber Pakhtunkhwa,34.7763887,71.5144196,297.070809276546,0.0248086782500293,1.3121655788652848,0.0,656.250980392156,1367083421.47927,NO
6,2010,Bannu,Khyber Pakhtunkhwa,32.98919595,70.6569295802631,304.179128754629,0.0330131201740133,0.0,0.0,5636.65490196078,2044427175.03456,NO
6,2010,Buner,Khyber Pakhtunkhwa,34.4319388,72.5524314520676,299.423096497297,0.046494713560152,0.1781295650035485,0.0,127.227450980392,1731551248.98529,NO
6,2010,Charsadda,Khyber Pakhtunkhwa,34.2531362,71.701553897875,305.07959771387,0.0100503896478029,0.0,0.0,10896.4274509804,983125984.316962,YES
6,2010,Chitral Lower,Khyber Pakhtunkhwa,36.03119225,71.7480456698178,275.695408145579,0.0568536800390937,86.07690440104255,0.0,4693.89803921568,4590642022.88335,YES
6,2010,Hangu,Khyber Pakhtunkhwa,33.4112586975097,70.8076830098107,298.105944489118,0.0796655184936575,0.0,0.0,439.694117647058,1311992290.00992,NO
6,2010,Haripur,Khyber Pakhtunkhwa,34.040329,72.8705165247918,303.070040502483,0.0213016722830516,0.0,0.0,31942.1098039215,1859113614.16849,YES
6,2010,Karak,Khyber Pakhtunkhwa,33.0922516499999,71.1100375291568,303.73762275481,0.0371629873129472,0.0,0.0,930.670588235294,2667860737.80613,NO
6,2010,Khyber,Khyber Pakhtunkhwa,34.04066625,71.2010473053617,299.43643307144,0.0734946596083511,6.668568355376168,0.0,1664.45882352941,2810647782.16665,NO
6,2010,Kohat,Khyber Pakhtunkhwa,33.3905983,71.4271680676199,303.305524216318,0.0366351930442594,0.0,0.0,5259.39215686274,3484265964.99444,NO
6,2010,Kurram,Khyber Pakhtunkhwa,33.6888492,70.3855521773004,293.402642596344,0.0712333300719715,12.106256670550271,0.0,2392.63529411764,3403828136.58592,NO
6,2010,Lakki Marwat,Khyber Pakhtunkhwa,32.56916615,70.8840969797923,305.967308753987,0.0340405837498281,0.0,0.0,8595.41568627451,3288159971.10615,NO
6,2010,Lower Dir,Khyber Pakhtunkhwa,34.84508525,71.8795221960266,295.556589160726,0.035850068183751,1.7026093952958399,0.0,3154.53725490196,1716298322.58072,NO
6,2010,Malakand,Khyber Pakhtunkhwa,34.51656435,71.8244586374657,300.947676523485,0.0238063249517656,0.0,0.0,1829.25882352941,931294305.930261,YES
6,2010,Mansehra,Khyber Pakhtunkhwa,34.69500275,73.432578239748,287.42869143623,0.0888042278114902,46.6999574601358,0.0,5336.22352941176,4101338747.28547,YES
6,2010,Mardan,Khyber Pakhtunkhwa,34.30204415,72.0800003413405,304.505774558674,0.0130045624310345,0.0,0.0,964.882352941176,1644438855.41578,NO
6,2010,Mohmand,Khyber Pakhtunkhwa,34.445445,71.3714923040439,300.360917436705,0.0189630653051743,0.0,0.0,1610.49803921568,2214286672.01141,NO
6,2010,North Waziristan,Khyber Pakhtunkhwa,32.9528061,69.9417203147128,296.895448958176,0.0871523663722251,7.501753492112368,0.0,1311.92156862745,4943578101.63945,NO
6,2010,Nowshera,Khyber Pakhtunkhwa,33.9155586,71.9717917289865,306.317856851878,0.0172648908901686,0.0,0.0,12822.1568627451,1794312572.87356,YES
6,2010,Orakzai,Khyber Pakhtunkhwa,33.69451965,70.8706089406406,296.074176643828,0.141476183801717,0.17291120666329388,0.0,9.0,1380183034.70855,NO
6,2010,Peshawar,Khyber Pakhtunkhwa,33.9351402,71.5775969737104,304.935074000614,0.0183192327100766,0.0,0.0,7281.92549019607,1428720311.72275,YES
6,2010,Shangla,Khyber Pakhtunkhwa,34.83472975,72.7938962288763,290.475646269041,0.0970505811974549,12.425677808158692,0.0,1773.99215686274,1391945001.78662,NO
6,2010,Swabi,Khyber Pakhtunkhwa,34.13829315,72.4767178336113,304.408252528574,0.0193207101216247,0.0,0.0,13246.7843137254,1470815426.0597,YES
6,2010,Swat,Khyber Pakhtunkhwa,35.23247495,72.5116349607467,282.554786198657,0.0831495521641228,57.08917179027527,0.0,13968.2980392156,5393804864.48558,YES
6,2010,Tank,Khyber Pakhtunkhwa,32.31715575,70.3753916300874,303.537060901609,0.0472599474750886,0.0,0.0,7402.41176470588,2867340159.42716,NO
6,2010,Upper Dir,Khyber Pakhtunkhwa,35.40500215,72.1144400642014,284.625397827241,0.0765985829643767,61.9951485656252,0.0,1572.39607843137,2622858797.37976,YES
6,2010,Upper Kohistan,Khyber Pakhtunkhwa,35.4230477,73.2219182383857,279.81610882132,0.101641702575956,78.61348398215,0.0,7520.27058823529,5401930267.54808,NO
6,2010,Kolai-Palas,Khyber Pakhtunkhwa,35.06654405,73.2497670052578,284.911789269379,0.129119402308933,68.76432011328441,0.0,1763.71372549019,1177753302.44961,YES
7,2010,Badin,Sindh,24.7631784,68.8275597674353,304.773800080418,0.103668494899549,0.0,100.0,213100.17254902,6604869609.39921,YES
7,2010,Central Karachi,Sindh,24.9478329,67.0600623010151,303.282950996552,0.11023640979323,0.0,53.12901962672479,2.02745098039215,63482504.0361945,NO
7,2010,Dadu,Sindh,26.75140465,67.5275449056309,307.06878501062,0.129434576313724,0.0,12.181489781542483,160051.650980392,8121250329.00532,NO
7,2010,East Karachi,Sindh,24.93077175,67.1603471636946,303.280953961883,0.110264335102066,0.0,40.353460976487995,85.1960784313725,204775659.343426,NO
7,2010,Ghotki,Sindh,27.83051075,69.6965241836396,308.42526363078,0.0702564168398912,0.0,0.0,57589.4235294119,6488814207.38576,NO
7,2010,Hyderabad,Sindh,17.38878595,78.4610647345314,305.209357682886,0.100242676364943,0.0,93.47858593538851,16939.1333333333,993453661.397525,NO
7,2010,Jacobabad,Sindh,28.18829845,68.5122930244064,309.265473647944,0.0875660074690157,0.0,0.0,155002.886274509,2847607859.91677,NO
7,2010,Jamshoro,Sindh,25.7826965,67.8508724783366,304.503887076086,0.133839476872489,0.0,13.742462796968919,81279.9098039215,10839153870.1071,NO
7,2010,Kashmore,Sindh,28.2440614,69.1921340975309,308.902876488173,0.0609453349466209,0.0,0.0,178366.160784313,2741048016.85597,NO
7,2010,Khairpur,Sindh,26.9301974,68.9328854139982,307.575458849389,0.0720063183164418,0.0,5.564943231356435,91668.6352941179,15955303847.0881,NO
7,2010,Larkana,Sindh,27.5211066,68.1920865,309.031410536363,0.120395045992111,0.0,0.0,69116.0588235294,1905287792.41552,NO
7,2010,Matiari,Sindh,25.77068465,68.4280411056249,306.256702043232,0.0918586677494687,0.0,100.0,32187.2117647058,1593602732.83262,NO
7,2010,Mirpur Khas,Sindh,25.3029306,69.1643484259357,305.534389377124,0.0701276822192476,0.0,100.0,89438.6470588235,3385804201.97821,NO
7,2010,Naushahro Feroze,Sindh,26.88547035,68.0860156005744,308.477703814836,0.13088500048259,0.0,12.126262871214658,78207.2117647061,2827100504.42642,NO
7,2010,Sanghar,Sindh,25.97993465,69.3053323695782,306.296510498153,0.066567697777657,0.0,80.25094960365018,147908.462745098,9891482125.49314,YES
7,2010,Shikarpur,Sindh,27.9275341033935,68.570122726817,308.973087377044,0.0799436496451822,0.0,0.0,128194.231372549,2612975653.07068,NO
7,2010,South Karachi,Sindh,24.80349715,67.0351956821958,303.238946491995,0.109755653820159,0.0,100.0,291.141176470588,116302040.778891,NO
7,2010,Sujawal,Sindh,24.21789385,68.2489433406476,303.434548119489,0.132854064521674,0.0,100.0,1202193.01960784,11500489408.3854,YES
7,2010,Sukkur,Sindh,27.551149,69.05497712785,308.392641267757,0.0708483272955028,0.0,0.0,101947.149019608,5136645704.60624,NO
7,2010,Tando Allahyar,Sindh,25.4695701599121,68.7523003292569,305.657206902207,0.0760057636679948,0.0,100.0,16205.0509803921,1483417668.76156,NO
7,2010,Tando Muhammad Khan,Sindh,25.0325813293457,68.4569704365193,304.859404079597,0.100362197780571,0.0,99.99175104871998,27840.7215686274,1763050466.18053,NO
7,2010,Tharparkar,Sindh,24.94181595,70.2397390712097,304.166618103902,0.166848304777245,0.0,36.142568553054325,130561.62745098,19846809678.3606,YES
7,2010,Thatta,Sindh,24.6496097,67.4714324825856,303.05533491287,0.12195575494122,0.0,74.8291977071298,563654.721568628,11834853710.7182,NO
7,2010,West Karachi,Sindh,25.00860885,67.0263844553067,302.936679219183,0.109855022227952,0.0,11.599429042145593,244.623529411764,188863591.706719,NO
7,2010,Umerkot,Sindh,25.3413056,69.753962411758,305.412134119921,0.0877212004378417,0.0,64.05345630949057,50583.7529411764,5716309988.54897,NO
7,2010,Qambar Shahdadkot,Sindh,27.65062655,67.6935122021177,308.212215606778,0.12316360196479,0.0,0.2439755577849836,115460.776470588,5434634418.01689,NO
7,2010,Malir,Sindh,25.2194003999999,67.1845050618286,302.853211276568,0.137009919234021,0.0,10.048561421060334,16679.1058823529,2644619175.49701,NO
7,2010,Attock,Punjab,33.416667,72.333333,304.546931705424,0.390426872247126,0.0,0.0,20557.1725490195,6982312572.51418,YES
7,2010,Bahawalnagar,Punjab,29.58007735,72.9955051984942,306.811184897301,0.0856394152843907,0.0,0.0,33012.1215686274,8760734638.28279,YES
7,2010,Bahawalpur,Punjab,28.833333,71.666667,307.905754438282,0.0642630231564114,0.0,0.0,42879.7176470588,23993680292.0103,YES
7,2010,Bhakkar,Punjab,31.67245285,71.3389501174221,305.58628115539,0.199189828792323,0.0,0.0,47217.431372549,8528401475.74633,YES
7,2010,Chakwal,Punjab,32.89623015,72.8416280062722,303.460385522865,0.21615717951087,0.0,0.0,4197.31372549019,3335774516.03897,YES
7,2010,Chiniot,Punjab,31.66966085,72.7969624607744,305.606942053818,0.192172661867536,0.0,0.0,50383.1098039215,2612192792.30203,YES
7,2010,Dera Ghazi Khan,Punjab,30.4545805,70.3976711824874,302.855074954604,0.15159338498316,0.0,0.0,115223.768627451,9101489383.44213,YES
7,2010,Faisalabad,Punjab,31.25,73.0,305.740022870606,0.154038865047632,0.0,0.0,19650.6588235294,5952555820.30112,YES
7,2010,Gujranwala,Punjab,32.07442515,74.1577942428708,305.079318586605,0.270304728104942,0.0,0.0,4292.27843137254,2448352428.01087,YES
7,2010,Gujrat,Punjab,32.583333,73.75,304.17114917088,0.348070984288354,0.0,0.0,35021.1176470587,2988005200.28335,YES
7,2010,Hafizabad,Punjab,32.05183795,73.5451522484539,305.293316572646,0.220698495650127,0.0,0.0,23805.2549019607,2269135412.96691,YES
7,2010,Jhang,Punjab,31.1665562,72.1399889408681,306.600284012485,0.137142375253556,0.0,0.0,96400.5607843138,6203802768.94005,YES
7,2010,Jhelum,Punjab,32.82928355,73.4741991539083,303.209870770632,0.303509580747468,0.0,0.0,34768.7686274509,3622008900.25824,YES
7,2010,Kasur,Punjab,31.0,74.166667,304.821014215554,0.166594040939351,0.0,0.0,16934.9803921568,3766300787.52827,YES
7,2010,Khanewal,Punjab,30.3155336,72.0684066853761,307.326419437495,0.0845467134781689,0.0,0.0,25937.0156862745,4323337956.18106,YES
7,2010,Khushab,Punjab,32.1180174,72.0506826305102,304.495585881117,0.185196415319254,0.0,0.0,40734.4,6501109071.85852,YES
7,2010,Lahore,Punjab,31.4568448,74.4078357280044,304.713462835185,0.204358855597851,0.0,0.0,17359.9803921568,1802661354.27404,YES
7,2010,Lodhran,Punjab,29.6721973419189,71.7437930999273,307.696707731665,0.0885256984432455,0.0,0.0,1341.89411764705,2665113442.32872,NO
7,2010,Mandi Bahauddin,Punjab,32.42564185,73.474581429329,304.532854255988,0.248389346635799,0.0,0.0,43763.6705882352,2766052499.43366,YES
7,2010,Mianwali,Punjab,32.70435115,71.517287769999,304.375880669538,0.352836177455402,0.0,0.0,187930.301960784,5986043975.1292,YES
7,2010,Multan,Punjab,30.083333,71.666667,307.675342511392,0.114750202671847,0.0,0.0,46744.9882352941,3649691883.84173,YES
7,2010,Muzaffargarh,Punjab,29.81679625,71.0009478379203,307.504317924134,0.128028552853124,0.0,0.0,160210.007843137,4508317622.69782,YES
7,2010,Nankana Sahib,Punjab,31.430542,73.8493229998461,305.280452578774,0.18402508291964,0.0,0.0,30184.7372549019,2219966614.99601,YES
7,2010,Narowal,Punjab,32.20937345,75.0336685250715,303.789862437773,0.270919995751412,0.0,0.0,19819.1058823529,2322357693.07633,YES
7,2010,Okara,Punjab,30.6977587,73.73744535,305.598347583716,0.137473802741741,0.0,0.0,21292.9882352941,4446276871.86745,YES
7,2010,Pakpattan,Punjab,30.3158722,73.2403145051548,306.206585691326,0.106390980381056,0.0,0.0,17662.3294117647,2688290386.33825,YES
7,2010,Rajanpur,Punjab,29.13806415,70.1249477588195,306.196526175911,0.0854475525415382,0.0,0.0,170652.494117647,13097436687.2713,YES
7,2010,Rawalpindi,Punjab,33.47424225,73.4090594360754,302.94725274034,0.313444386404499,0.0,0.0,10729.6039215686,4464132297.17048,YES
7,2010,Sahiwal,Punjab,30.5473425,72.8978918438348,306.38448257979,0.102981360686707,0.0,0.0,5125.67450980391,3226851408.67418,YES
7,2010,Sargodha,Punjab,32.166667,72.5,304.979352358601,0.205485415489557,0.0,0.0,45137.2509803921,5953360031.98025,YES
7,2010,Sheikhupura,Punjab,31.7136119,74.0261924863667,305.126699601908,0.232268054224916,0.0,0.0,32734.4549019607,3622559208.98201,YES
7,2010,Sialkot,Punjab,32.4464287,74.5715832108967,304.324107776261,0.295237240923814,0.0,0.0,17640.1725490195,3051715596.80477,YES
7,2010,Toba Tek Singh,Punjab,30.92940135,72.5401824956786,306.611530795504,0.103798107422461,0.0,0.0,11674.3176470588,3273903952.29682,YES
7,2010,Vehari,Punjab,29.98225005,72.3209350784457,307.13452166909,0.0832362612424203,0.0,0.0,14931.5803921568,4490616731.91565,YES
7,2010,Talagang,Punjab,32.84618005,72.2340603446525,304.191327809038,0.228867493380059,0.0,0.0,4060.39607843137,3094531679.35063,YES
7,2010,Layyah,Punjab,30.98483695,71.2761671451633,306.426032031416,0.151017617661307,0.0,0.0,121175.247058823,6383586948.40516,YES
7,2010,Taunsa,Punjab,30.89201435,70.6144694694478,304.604387810138,0.209950909469211,0.0,0.0,51926.7607843136,2644246079.05338,YES
7,2010,Kot Addu,Punjab,30.4301317,71.1421186027552,306.887862099503,0.116448443814529,0.0,0.0,46178.4980392156,3168215861.55836,YES
7,2010,Dera Ismail Khan,Punjab,31.827527,70.9090919,303.651177845051,0.329718384204638,0.6131816902034687,0.0,135841.635294117,9397015604.61496,YES
7,2010,Rahim Yar Khan,Punjab,28.4882083999999,70.4568657704918,308.209311836026,0.0779685289399427,0.0,0.0,104705.019607843,12886848420.0345,YES
7,2010,Nawabshah,Punjab,26.3175254499999,68.3082908260808,307.527509122666,0.0925941236837943,0.0,91.91333512675091,62557.6196078431,4340369686.85872,NO
7,2010,Wazirabad,Punjab,32.34553975,73.9954842829713,305.018450759299,0.289376332681011,0.0,0.0,34822.7803921568,1178178021.32374,YES
7,2010,Islamabad,Islamabad,33.7368773,75.1455138,302.274838653622,0.298507873083625,0.0,0.0,1936.62745098039,960535632.218882,YES
7,2010,Awaran,Balochistan,26.4643385,65.5995998534894,304.07437590809,0.0639468358431326,0.0,1.5132549063215623,21068.6784313725,25775972952.8311,NO
7,2010,Barkhan,Balochistan,29.99051935,69.7094178982158,300.364369328161,0.110617895812773,0.0,0.0,2106.89803921568,4064614683.28,NO
7,2010,Chagai,Balochistan,28.8841915,63.1860714030572,308.159169457484,0.0001287146578846,0.0,0.0,19141.325490196,39596822813.2843,NO
7,2010,Gwadar,Balochistan,25.27840885,63.482619600939,303.720917300777,0.0079024769332046,0.0,61.407784657161955,75357.0980392156,25914031194.0519,NO
7,2010,Kech,Balochistan,26.0055365,63.0965227106614,305.483695440735,0.0044350671793525,0.0,3.018624469891962,84722.0941176471,23594201003.7484,NO
7,2010,Khuzdar,Balochistan,27.1452941,66.548977642885,302.039300892505,0.0863589938722844,0.0,0.0,4203.34901960784,22983108665.5347,NO
7,2010,Lasbela,Balochistan,25.7481942,66.801986236651,303.446139579628,0.0915204919518549,0.0,23.6974154751493,84701.3450980392,24107508218.6188,NO
7,2010,Musakhel,Balochistan,33.583857,69.681859,291.366532549074,0.204916100783745,52.60020001318024,0.0,0.0,423867374.016768,YES
7,2010,Panjgur,Balochistan,26.723834,64.2229477791115,304.815460858187,0.0081736975773382,0.0,0.0,6418.6431372549,17943317574.9343,NO
7,2010,Chaman,Balochistan,23.9748420715332,78.8668228494854,300.95702986888,0.124988804888699,4.349594405594406,6.8100069930069935,6627625.05882353,510064535502824.0,YES
7,2010,Bagh,Azad Kashmir,34.0164639,73.6583025,295.430239079008,0.396367491392912,7.255440545569892,0.0,295.890196078431,627202927.178898,YES
7,2010,Bhimber,Azad Kashmir,32.9955718,74.0867503206126,302.543528598784,0.586121155944634,0.0,0.0,1218.43529411764,1255648667.36426,YES
7,2010,Jhelum Valley,Azad Kashmir,34.21071345,73.8059912654059,293.121897471392,0.388398638861264,27.75899981794353,0.0,1489.1725490196,772678368.399192,YES
7,2010,Haveli,Azad Kashmir,33.9285098999999,74.0827175347501,292.785443740647,0.436012476842111,36.04282584871316,0.0,116.086274509803,669960110.494492,YES
7,2010,Kotli,Azad Kashmir,33.41816665,73.9662418005392,300.504915050315,0.506933636520161,0.0,0.0,2255.18823529411,1540047168.64622,YES
7,2010,Mirpur,Azad Kashmir,33.2033829,73.7897192640203,302.723317146662,0.461064211918519,0.0,0.0,61029.2862745098,1037595108.58845,YES
7,2010,Muzaffarabad,Azad Kashmir,34.31640505,73.5841112904986,293.803791788852,0.368501635154436,10.992688980224754,0.0,2344.96078431372,1136431051.83262,YES
7,2010,Poonch,Azad Kashmir,33.702939,74.2499015154718,293.257793949456,0.509341604132786,31.11129643724413,0.0,3.98823529411764,1678688215.28854,YES
7,2010,Astore,Gilgit Baltistan,35.2411043,74.8749726681183,281.669510974714,0.192714383195018,94.278534160857,0.0,5431.93725490196,4579837050.56579,YES
7,2010,Ghanche,Gilgit Baltistan,35.2078282,76.4649366744058,272.987729746806,0.0786492140920292,98.29522524962104,0.0,19319.6784313725,5972634872.18143,YES
7,2010,Gilgit,Gilgit Baltistan,35.9562776,74.4867236510729,282.129439283592,0.153842770235619,80.42871195179141,0.0,6855.43137254902,4198088930.51747,YES
7,2010,Hunza,Gilgit Baltistan,36.5455115,75.2069647442128,270.081507152729,0.0687908578236053,99.11785000733126,0.0,32625.8156862744,11478124778.4752,YES
7,2010,Skardu,Gilgit Baltistan,35.2022878,75.5649804097076,278.897214454382,0.146556966797448,94.06785985706834,0.0,25732.1725490196,7630652154.39695,YES
